key	text	tooltip
message_event_text_text_reforms_neitos_gaul_global	The Celts have reached a new military reform.\\n\\nDramatic political and military events have shaken the Celtic world; the Celts have come into contact with many different cultures as their territories expanded, each bringing their own knowledge of tactics and equipment. As a result of increased contact with the heavily armed forces of the Mediterranean peoples, wealthier elements of Celtic society are now equipping themselves as heavy infantry and heavy cavalry. The warrior class has greatly expanded, with leaders who have expressed their willingness to pay for the equipment of their soldiers in order to defend the expanding territory from the myriad foreign threats outside Celtic domains. Improvements in training and iron technology give rise to a more professional soldier who sees warfare as his primary duty. These soldiers are tactically proficient and disciplined in formation. This change has opened new possibilities for the organisation, composition and equipment of the Celtic army.\\n\\nNew worldwide reforms are an ample military advancement for a culture. This advancement doesn't benefit only the interested factions, but has global repercussions: new auxiliary options will open up for all factions worldwide and new mercenaries can be hired.	true
message_event_text_text_reforms_neitos_gaul_mp	A Celtic faction has reached a new military reform.\\n\\nDramatic political and military events have shaken the Celtic world; the Celts have come into contact with many different cultures as their territories expanded, each bringing their own knowledge of tactics and equipment. As a result of increased contact with the heavily armed forces of the Mediterranean peoples, wealthier elements of Celtic society are now equipping themselves as heavy infantry and heavy cavalry. The warrior class has greatly expanded, with leaders who have expressed their willingness to pay for the equipment of their soldiers in order to defend the expanding territory from the myriad foreign threats outside Celtic domains. Improvements in training and iron technology give rise to a more professional soldier who sees warfare as his primary duty. These soldiers are tactically proficient and disciplined in formation. This change has opened new possibilities for the organisation, composition and equipment of the Celtic army.\\n\\nAnother player faction has reached a high enough Imperium Level to advance to a new reform. Differently from worldwide reforms, this benefits exclusively that faction, so beware of this, but you can also use the time required to adapt to the new reform as a good moment to start an attack if the faction is your enemy.	true
message_event_text_text_reforms_neitos_gaul_player	Dramatic political and military events have shaken the Celtic world; we have come into contact with many different cultures as our territories expanded, each bringing their own knowledge of tactics and equipment. As a result of increased contact with the heavily armed forces of the Mediterranean peoples, wealthier elements of Celtic society are now equipping themselves as heavy infantry and heavy cavalry. This change has opened new possibilities for the organisation, composition and equipment of the Celtic army. The warrior class has greatly expanded, with leaders who have expressed their willingness to pay for the equipment of their soldiers in order to defend the expanding territory from the myriad foreign threats outside Celtic domains. Improvements in training and iron technology give rise to a more professional soldier who sees warfare as his primary duty. These soldiers are tactically proficient and disciplined in formation. Now it's time to lay the foundation of a new military.\\n\\nNew reforms usually open up new equipment and new ways of combat, not necessarily stronger overall but usually more efficient for the time and for the challenges presented ahead. Some reforms can require a period of adaptation to the new tactics. Study well the differences in your troops because this can mean the difference between victory and defeat.	true
message_event_text_text_reforms_neitos_german_global	The Germans have reached a new military reform.\\n\\nA combination of external threats and internal disputes have caused the development of more professional armies among the Germanic tribes. As a result of increased contact with the heavily armed forces of the Mediterranean peoples, wealthier elements of Germanic society are now equipping themselves as heavy infantry and heavy cavalry. War bands remain, as far as possible, part of the reserve armies in Germania, but the warrior class has greatly expanded, with leaders who have expressed their willingness to pay for the equipment of their soldiers in order to defend the expanding territory from the myriad foreign threats outside Germanic domains. Improvements in training and iron technology give rise to a more professional soldier who sees warfare as his primary duty. These soldiers are tactically proficient and disciplined in formation.\\n\\nNew worldwide reforms are an ample military advancement for a culture. This advancement doesn't benefit only the interested factions, but has global repercussions: new auxiliary options will open up for all factions worldwide and new mercenaries can be hired.	true
message_event_text_text_reforms_neitos_german_mp	A Germanic faction reached a new military reform.\\n\\nA combination of external threats and internal disputes have caused the development of more professional armies among the Germanic tribes. As a result of increased contact with the heavily armed forces of the Mediterranean peoples, wealthier elements of Germanic society are now equipping themselves as heavy infantry and heavy cavalry. War bands remain, as far as possible, part of the reserve armies in Germania, but the warrior class has greatly expanded, with leaders who have expressed their willingness to pay for the equipment of their soldiers in order to defend the expanding territory from the myriad foreign threats outside Germanic domains. Improvements in training and iron technology give rise to a more professional soldier who sees warfare as his primary duty. These soldiers are tactically proficient and disciplined in formation.\\n\\nAnother player faction has reached a high enough Imperium Level to advance to a new reform. Differently from worldwide reforms, this benefits exclusively that faction, so beware of this, but you can also use the time required to adapt to the new reform as a good moment to start an attack if the faction is your enemy.	true
message_event_text_text_reforms_neitos_german_player	A combination of external threats and internal disputes have caused the development of more professional armies among the Germanic tribes. As a result of increased contact with the heavily armed forces of the Mediterranean peoples, wealthier elements of Germanic society are now equipping themselves as heavy infantry and heavy cavalry. War bands remain, as far as possible, part of the reserve armies in Germania, but the warrior class has greatly expanded, with leaders who have expressed their willingness to pay for the equipment of their soldiers in order to defend the expanding territory from the myriad foreign threats outside Germanic domains. Improvements in training and iron technology give rise to a more professional soldier who sees warfare as his primary duty. These soldiers are tactically proficient and disciplined in formation.\\n\\nNew reforms usually open up new equipment and new ways of combat, not necessarily stronger overall but usually more efficient for the time and for the challenges presented ahead. Some reforms can require a period of adaptation to the new tactics. Study well the differences in your troops because this can mean the difference between victory and defeat.	true
message_event_text_text_reforms_polybian_global	The Romans have reached a new military reform.\\n\\nThe wars of the past decades and continual bouts with Italian forces have somehow proven fruitful, as the influence of Roma grows beyond its humble Italian origins. Their consuls have perfected manipular tactics, the old hoplite phalanx replaced by three lines of maniples, sorted by age and experience instead of class and wealth: the young hastati, backed up by older, more heavily armed principes, followed by the veteran triarii in reserve. Their military has also adopted some of the armaments and armour of their enemies, their utility proven by the mercenaries of Poenii and the warriors of the Celtae. Roman soldiers now carry pila (javelins), and hastati and principes both have replaced their hastae (spears) with the deadly shortsword called the gladius. The older triarii, reluctant to change, still fight as a hoplite phalanx. Accensi and leves are no longer used, while velites become the chosen skirmisher unit.	true
message_event_text_text_reforms_polybian_mp	Rome has reached a new military reform.\\n\\nThe wars of the past decades and continual bouts with Italian forces have somehow proven fruitful, as the influence of Roma grows beyond its humble Italian origins. Their consuls have perfected manipular tactics, the old hoplite phalanx replaced by three lines of maniples, sorted by age and experience instead of class and wealth: the young hastati, backed up by older, more heavily armed principes, followed by the veteran triarii in reserve. Their military has also adopted some of the armaments and armour of their enemies, their utility proven by the mercenaries of Poenii and the warriors of the Celtae. Roman soldiers now carry pila (javelins), and hastati and principes both have replaced their hastae (spears) with the deadly shortsword called the gladius. The older triarii, reluctant to change, still fight as a hoplite phalanx. Accensi and leves are no longer used, while velites become the chosen skirmisher unit.	true
message_event_text_text_reforms_polybian_player	The wars of the past decades and our continual bouts with Italian forces have somehow proven fruitful, as the influence of Roma grows beyond its humble Italian origins. Our consuls have perfected manipular tactics, the old hoplite phalanx replaced by three lines of maniples, sorted by age and experience instead of class and wealth: the young hastati, backed up by older, more heavily armed principes, followed by the veteran triarii in reserve. Our military has also adopted some of the armaments and armour of our enemies, their utility proven by the mercenaries of Poenii and the warriors of the Celtae. Our soldiers now carry pila (javelins), and hastati and principes both have replaced their hastae (spears) with the deadly shortsword we call the gladius. The older triarii, reluctant to change, still fight as a hoplite phalanx. Accensi and leves are no longer used, while velites become the chosen skirmisher unit.\\n\\nNew reforms usually open up new equipment and new ways of combat, not necessarily stronger overall but usually more efficient for the time and for the challenges presented ahead. Some reforms can require a period of adaptation to the new tactics. Study well the differences in your troops because this can mean the difference between victory and defeat.	true
message_event_text_text_reforms_Saka	As we migrate to remote areas and our warriors learn from each native tribe, we have made use of the military knowledge of the foreign peoples we have encountered. We find that these strangers are often well-organised and their soldiers unusual, but they are in no way useless, fighting on foot, heavily armoured and in disciplined formations. The experience of our warriors and the recruitment of subjugated people can now change the way in which we make war. It is now possible to lay the foundations of a new Indo-Saka army.\\n\\nNew reforms usually open up new equipment and new ways of combat, not necessarily stronger overall but usually more efficient for the time and for the challenges presented ahead. Some reforms can require a period of adaptation to the new tactics. Study well the differences in your troops because this can mean the difference between victory and defeat.	true
message_event_text_text_reforms_saka_global	The Scythians have reached a new military reform.\\n\\nAs they migrate to remote areas and their warriors learn from each native tribe, the Scythians have made use of the military knowledge of the foreign peoples they have encountered. They have begun to fight on foot, heavily armoured and in disciplined formations, laying the foundations of a new Indo-Saka army.\\n\\nNew worldwide reforms are an ample military advancement for a culture. This advancement doesn't benefit only the interested factions, but has global repercussions: new auxiliary options will open up for all factions worldwide and new mercenaries can be hired.	true
message_event_text_text_reforms_thorax_global	The Greeks have reached a new military reform.\\n\\nThorax Reforms\\nAs the need for better equipped, more disciplined and highly trained troops becomes apparent, the wide-scale use of Thorax plated armour emerges. Along with this better armour, some soldiers are trained to fight in the Roman style, using javelins and a legionary organisation. While still using the thureos, the improved armour and training will produce elite Hellenic warriors ready to take on any task on the battlefield.\\n\\nNabis Spartan Reforms\\nThe Spartan state had fallen into a lull until Nabis, the regent of adolescent king Pelops, would overthrow and kill the last legitimate monarch and proclaim himself the king (and tyrant by others). He exiled the nobles and divided the land to others. Many slaves were granted citizenship but the institution of helotry would remain. Nabis reconquered some of the lost lands and developed a Spartan fleet with help from the Cretans, who were his allies. Later on, due to Roman influence and an unstable situation in Greece, plus constantly changing allies, Nabis' territory was reduced to just city of Sparta. At this point, he formed an alliance with Antiochus III but in the end, he got killed by Aetolians, who had been his allies.	true
message_event_text_text_reforms_thorax_mp	A Greek faction has reach a new military reform.\\n\\nThorax Reforms\\nAs the need for better equipped, more disciplined and highly trained troops becomes apparent, the wide-scale use of Thorax plated armour emerges. Along with this better armour, some soldiers are trained to fight in the Roman style, using javelins and a legionary organisation. While still using the thureos, the improved armour and training will produce elite Hellenic warriors ready to take on any task on the battlefield.\\n\\nNabis Spartan Reforms\\nThe Spartan state had fallen into a lull until Nabis, the regent of adolescent king Pelops, would overthrow and kill the last legitimate monarch and proclaim himself the king (and tyrant by others). He exiled the nobles and divided the land to others. Many slaves were granted citizenship but the institution of helotry would remain. Nabis reconquered some of the lost lands and developed a Spartan fleet with help from the Cretans, who were his allies. Later on, due to Roman influence and an unstable situation in Greece, plus constantly changing allies, Nabis' territory was reduced to just city of Sparta. At this point, he formed an alliance with Antiochus III but in the end, he got killed by Aetolians, who had been his allies.	true
message_event_text_text_reforms_thorax_player	Thorax Reforms\\nAs the need for better equipped, more disciplined and highly trained troops becomes apparent, the wide-scale use of Thorax plated armour emerges. Along with this better armour, some soldiers are trained to fight in the Roman style, using javelins and a legionary organisation. While still using the thureos, the improved armour and training will produce elite Hellenic warriors ready to take on any task on the battlefield.\\n\\nNabis Spartan Reforms\\nThe Spartan state had fallen into a lull until Nabis, the regent of adolescent king Pelops, would overthrow and kill the last legitimate monarch and proclaim himself the king (and tyrant by others). He exiled the nobles and divided the land to others. Many slaves were granted citizenship but the institution of helotry would remain. Nabis reconquered some of the lost lands and developed a Spartan fleet with help from the Cretans, who were his allies. Later on, due to Roman influence and an unstable situation in Greece, plus constantly changing allies, Nabis' territory was reduced to just city of Sparta. At this point, he formed an alliance with Antiochus III but in the end, he got killed by Aetolians, who had been his allies.	true
message_event_text_text_reforms_thureos_global	The Greeks reached a new military reform.\\n\\nThureos Reforms\\nThe development of the thureos has altered unit equipment and training. A large oval shield made of leather-covered wood and braced by a spined boss, the thureos was first adopted from the Galatians by the Illyrians and Thracians. Some say it resembles the Oscan scutum brought back after Pyrrhus' Italian campaign. However it made its way into Greek hands, it is now used by the thureophoroi, who have become tactically flexible troops in the Greek army.\\n\\nCleomenes Spartan Reforms\\nAfter losing many wars, citizens and their former spirit, Sparta during the early 3rd century BC was just a shadow of former glory. They were still a force to be reckoned with, but only slightly above other Greek states until king Cleomenes III would start his reforms. He increased the pool of Spartan citizens by bringing back banished Spartans and giving the land to mercenaries. He also rearmed part of the Spartan army in Macedonian style but only by forming own pike units, cavalry was still made from Thessalian mercenaries. While very successful at first, Cleomenes was defeated badly by Antigonus III Dioson at Sellasia in 222 BC. This again pushed Sparta back.	true
message_event_text_text_reforms_thureos_mp	A Greek faction reached a new military reform.\\n\\nThureos Reforms\\nThe development of the thureos has altered unit equipment and training. A large oval shield made of leather-covered wood and braced by a spined boss, the thureos was first adopted from the Galatians by the Illyrians and Thracians. Some say it resembles the Oscan scutum brought back after Pyrrhus' Italian campaign. However it made its way into Greek hands, it is now used by the thureophoroi, who have become tactically flexible troops in the Greek army.\\n\\nCleomenes Spartan Reforms\\nAfter losing many wars, citizens and their former spirit, Sparta during the early 3rd century BC was just a shadow of former glory. They were still a force to be reckoned with, but only slightly above other Greek states until king Cleomenes III would start his reforms. He increased the pool of Spartan citizens by bringing back banished Spartans and giving the land to mercenaries. He also rearmed part of the Spartan army in Macedonian style but only by forming own pike units, cavalry was still made from Thessalian mercenaries. While very successful at first, Cleomenes was defeated badly by Antigonus III Dioson at Sellasia in 222 BC. This again pushed Sparta back.	true
message_event_text_text_reforms_thureos_player	Thureos Reforms\\nThe development of the thureos has altered unit equipment and training. A large oval shield made of leather-covered wood and braced by a spined boss, the thureos was first adopted from the Galatians by the Illyrians and Thracians. Some say it resembles the Oscan scutum brought back after Pyrrhus' Italian campaign. However it made its way into Greek hands, it is now used by the thureophoroi, who have become tactically flexible troops in the Greek army.\\n\\nCleomenes Spartan Reforms\\nAfter losing many wars, citizens and their former spirit, Sparta during the early 3rd century BC was just a shadow of former glory. They were still a force to be reckoned with, but only slightly above other Greek states until king Cleomenes III would start his reforms. He increased the pool of Spartan citizens by bringing back banished Spartans and giving the land to mercenaries. He also rearmed part of the Spartan army in Macedonian style but only by forming own pike units, cavalry was still made from Thessalian mercenaries. While very successful at first, Cleomenes was defeated badly by Antigonus III Dioson at Sellasia in 222 BC. This again pushed Sparta back.	true
message_event_text_text_roman_agent_their_spy_anti_army_subterfuge_success	Your army's provisions have been stolen by an enemy spy. Many troops demoralized and your army is slowed.	true
message_event_text_text_roman_agent_your_spy_anti_army_subterfuge_success	Your spy infiltrated the enemy camp and has stolen the provisions. Their loss is your gain.	true
message_event_text_text_roman_army_camilian	War in Italy. The Senate of Rome enlists Legions to defend the Republic. As long as Rome and the city are not taken by force, Rome will fill the ranks of the army to repel any aggressor.	true
message_event_text_text_roman_army_marian	War in Italy. The Senate of Rome enlists Legions to defend the Republic. As long as Rome and the city are not taken by force, Rome will fill the ranks of the army to repel any aggressor.	true
message_event_text_text_roman_speciality_wonder_discovered	Your newly acquired region has special attributes that make it different from other regions. These include things like trade, fertility and public order.	true
message_event_text_text_sicily_global_carthage	Carthage is gaining the upper hand in Sicily. On its way to complete control over the island of Sicily, Carthage has angered Roman interests in the area.	true
message_event_text_text_sicily_global_carthage2	The city of Syrakousai has fallen to the Carthaginians. With the threat of a Punic Sicily on its doorstep, Roma now views their former allies in Carthage as enemies. War has begun.	true
message_event_text_text_sicily_global_rome	With Roman armies marching into Sicily, the relationship between Rome and Carthage has deteriorated into open warfare. Carthage will respond by quickly mustering a force of their own to repel the Roman expedition.	true
message_event_text_text_sicily_over	Carthaginian forces were decisively beaten in Lilybaion. The Carthaginians have lost their foothold on the island, and reorganize their defense near Carthage's coastline, only a small journey away from Lilybaion.	true
message_event_text_text_supplies_good	Supplies are plentiful and easy to come by.	true
message_event_text_text_supplies_low	Armies have taken a terrible toll on the region. Supplies are low.	true
message_event_text_text_supplies_medium	Supplies are still manageable within the region.	true
message_event_text_text_supply_system	Every army (more than a single general) on the campaign map now requires supplies. Regions provide supplies based on their fertility rating found under province effects. You can check each region's supplies by mousing over the supply icon at the top right of the province panel.	true
message_event_text_text_syracuse_global	Carthage and Syracuse are at or on the brink of war, in an attempt to gain control over the island of Sicily. A small Carthaginian expeditionary force has already set foot on the island. This will rouse the intense interest of the Roman Republic.	true
message_event_text_text_welcome_to_invasion_senones	Instead of changing government types, the Senones can request their [[col:green]]druids[[/col]] to offer their warriors divine guidance.\\n\\nHaving arrived in Italy only a few years ago, the Senones are eager to build their fortune and claim new lands for their people. Constantly on the march forward, their armies have [[col:green]]increased movement range[[/col]] but their settlements [[col:red]]grow slower[[/col]]. do not [[col:red]]peacefully occupy settlements[[/col]], only [[col:yellow]]loot, raze[[/col]] or [[col:yellow]]sack[[/col]] them!	true
message_event_text_text_welcome_to_invasion_syracuse	Instead of changing government types, Syracuse can attempt to dispatch a [[col:green]]colonising expedition[[/col]] to settle distant lands. A successfully-established colony provides benefits for the mother city.\\n\\nSyracuse can also [[col:green]]hire unique mercenaries[[/col]] unavailable to other factions, which are of great help during their constant conflict against mighty Carthage.\\n\\nHowever, this dependecy on Mercenaries comes at the expense of the regular military, causing [[col:red]]higher non-Mercenary recruitment costs[[/col]].	true
message_event_text_text_welcome_to_invasion_samnites	Instead of changing government types, the Samnites can initiate the [[col:green]]Ver Sacrum[[/col]] rite, which spawns an army of young men, eager to find a new home of their own, near their capital.\\n\\nThe Samnites are intelligent warriors, able to use every kind of [[col:green]]terrain[[/col]] to their troops’ advantage when their armies are in [[col:green]]normal stance[[/col]].	true
message_event_text_text_welcome_to_invasion_insubres	Instead of changing government types, the Insubres’ King can request the [[col:green]]druids[[/col]] to assist with the control of commoners or noblemen.\\n\\nSettled around strategic Alpine passages for centuries, the Insubres have had a degree of control over the flow of people and valuable goods such as [[col:green]]amber[[/col]] coming into into Italy from the north. \\n\\nThis has made them sly negotiators who can [[col:green]]create client states[[/col]], but being comfortable in their local dominance, their armies have [[col:red]]reduced campaign movement range.[[/col]]	true
message_event_text_text_welcome_to_invasion_veneti	Instead of changing government types, the Veneti High King can instruct the royal stablemasters to [[col:green]]either breed warhorses[[/col]] or workhorses[[/col]] for military or civil endeavours, respectively.\\n\\nThe very strongest warhorses are selected for the military, able to support heavily armed and armored riders, giving the Veneti [[col:green]]the best cavalry in Italy[[/col]].\\n\\nVenetic culture is unique, originating in the Celto-Illyrian Pannonia and influenced by Etruscans and other Italian peoples. Estranged and frequently embroiled in conflict with their cousins, the Veneti suffer a [[col:red]]major diplomatic penalty[[/col]] with Celtic and Illyrian factions.	true
message_event_text_text_welcome_to_invasion_tarchuna	Instead of changing government types, Tarchuna can [[col:green]]hold a summit[[/col]] at the revered shrine of Fanum Voltumnae, leading to various factionwide effects.\\n\\nDue to their highly elitistic society, Tarchuna suffers higher base [[col:red]]Empire Maintenance[[/col]] and lower base [[col:red]]Public Order[[/col]] than other factions.\\n\\nThe Etruscans of marvellous Tarchuna must be cautious, for if they [[col:red]]lose their capital city[[/col]], they will fall into disunity and eventual oblivion, thus [[col:red]]losing them the game[[/col]].	true
message_event_text_text_welcome_to_invasion_iolei	Instead of changing government types, the Iolei can appease the gods and the people alike by holding a [[col:green]]ritual tournament[[/col]], with positive effects on every sphere of life. As one of the most influential and populous Nuragic tribes, the Ioleans have additional [[col:green]]recruitment capacity[[/col]] in their capital. \\n\\nInsular, devout, and fiercly protective of their way of life and sacred lands, the Ioleans are wary of foreigners, causing [[col:red]]penalty to public order from foreign cultures[[/col]] in their territories.\\n\\nThe Nuragic peoples are masters of [[col:green]]unconventional warfare[[/col]] such as guerilla warfare and fighting at night.	true
message_event_text_text_welcome_to_invasion_taras	Instead of changing government types, Taras has access to the services provided by its [[col:green]]court philosophers[[/col]]. They can be assigned to conduct [[col:green]]research[[/col]] which, depending on the wise men’s whims, may unlock a technology.\\n\\nPhilosophers can also be tasked with writing a[[col:green]] treatise[[/col]] on a topic of their choosing. Once completed, a [[col:green]]treatise[[/col]] provides a variety of benefits. \\n\\nHowever, when it comes to putting theory into practice for civic development, the learned will often dispute, leading to [[col:red]]longer building construction times[[/col]].	true
message_event_text_text_welcome_to_invasion_rome	Instead of changing government types, Rome has access to [[col:green]]elections[[/col]] that enable the appointment of [[col:green]]consuls[[/col]] or a [[col:green]]dictator[[/col]] for a limited amount of turns. Outside of these elections, Rome's political rank system promotes generals who have won battles and are of a certain age rather than through the Secure Promotion political action.\\n\\nThe city of Rome itself, although relatively young, is very well defended and capture of the fortified [[col:green]]Capitoline Hill[[/col]] requires an enemy to defeat the Romans in [[col:green]]two separate battles[[/col]] in order to capture the city.	true
message_event_text_text_custom_event_950	Your impressive growth has sparked concern amongst other factions, and they mean to stop you! A coalition of enemies have formed against you. Open your diplomacy screen to see who foolishly took up arms! Hint: Achieving peace with HALF of the coalition will DISBAND IT!	true
message_event_text_text_custom_event_951	Rival nations have banded together in pursuit of a common enemy! They aim to change the balance of powwer in the region..	true
message_event_text_text_custom_event_952	You have beaten back the forces that combined to keep you at bay!	true
message_event_text_text_custom_event_953	Your coalition status has changed.	true
